tile_id,caption_gt,generic_clip_lr,generic_clip_sr,remote_clip_lr,remote_clip_sr
tile_0000,"The image shows a mix of land cover types, including trees, buildings, and a road.",0.6153133884072304,0.6511224806308746,0.49446240067481995,0.4907894507050514
tile_0001,"The image shows a mix of land cover types, including trees, a bridge, and a road.",0.6767621636390686,0.6805051118135452,0.5017352104187012,0.5596647039055824
tile_0002,"The image shows a mix of land cover types, including trees, a bridge, and a road.",0.6843340396881104,0.6704669445753098,0.49519285559654236,0.550529882311821
tile_0003,"The image shows a mix of land cover types, including trees, a road, and a building.",0.7302183657884598,0.6762395054101944,0.47731421887874603,0.4782556742429733
tile_0004,"The image shows a mix of land cover types, including trees, buildings, and a road.",0.6990256905555725,0.6831853091716766,0.5912493169307709,0.47617413103580475
tile_0005,"The image shows a mix of land cover types, including trees, a dam, and a roundabout.",0.6837715953588486,0.6742360442876816,0.44390156865119934,0.6562545895576477
tile_0006,"The image shows a mix of land cover types, including a building, trees, and a road.",0.7344771921634674,0.7177206128835678,0.5303332209587097,0.7140711694955826
tile_0007,"The image shows a mix of land cover types, including buildings, houses, and trees, with a road and a roundabout present.",0.7367536425590515,0.7274447381496429,0.4954773932695389,0.6219988688826561
tile_0008,"The image shows a mix of land cover types, including buildings, houses, trees, and a road.",0.7266862690448761,0.7586023211479187,0.5179538577795029,0.6078369542956352
tile_0009,"The image shows a mix of land cover types, including buildings, houses, trees, and a bridge.",0.6829611212015152,0.7373318076133728,0.4386461526155472,0.590323843061924
tile_0010,"The image shows a mix of land cover types, including buildings, trees, and a bridge.",0.7023034244775772,0.6694677472114563,0.5396201461553574,0.6129368394613266
tile_0011,"The image shows a mix of land cover types, including trees, buildings, and a road.",0.7221986353397369,0.6903509050607681,0.5599753186106682,0.6315037608146667
tile_0012,"The image shows a mix of land cover types, including trees, buildings, and a road.",0.7136882096529007,0.7130946218967438,0.592125803232193,0.6342002749443054
tile_0013,"The image shows a mix of land cover types, including a building, trees, and a road, with the majority of the area being covered in trees.",0.6440569460391998,0.6564871221780777,0.6479327380657196,0.6292573362588882
tile_0014,"The image shows a mix of land cover types, including trees, buildings, and a road.",0.630449578166008,0.6814520061016083,0.6303845345973969,0.6363566219806671
tile_0015,"The image shows a mix of land cover types, including trees, a golf field, and a road.",0.6099719554185867,0.7032285630702972,0.5750319361686707,0.5595279484987259
tile_0016,"The image shows a mix of land cover types, including trees, a golf field, and a road.",0.660979300737381,0.7667461037635803,0.5448683351278305,0.6242561340332031
tile_0017,"The image shows a mix of land cover types, including a building, trees, and a road.",0.7541446387767792,0.7326997816562653,0.6610043346881866,0.5891291424632072
tile_0018,"The image shows a mix of land cover types, including trees, a road, and a building.",0.6223677843809128,0.7199358195066452,0.552804060280323,0.6137385219335556
tile_0019,"The image shows a mix of land cover types, including trees, buildings, and a road.",0.6537452340126038,0.6954601407051086,0.6175892055034637,0.6417342275381088
tile_0020,"The image shows a mix of land cover types, including trees, a dam, and a road.",0.6708528101444244,0.7511025667190552,0.5139047652482986,0.6234899908304214
tile_0021,"The image shows a mix of land cover types, including trees, a road, and a building.",0.6042004376649857,0.6939391046762466,0.5772442370653152,0.6111244112253189
tile_0022,"The image shows a mix of land cover types, including trees, buildings, and a road.",0.667179673910141,0.6846152245998383,0.6269004940986633,0.5309488251805305
tile_0023,"The image shows a mix of land cover types, including trees, buildings, and a road.",0.6476989388465881,0.6905518472194672,0.517679899930954,0.4824986308813095
tile_0024,"The image shows a mix of land cover types, including trees, buildings, and a road.",0.6399066001176834,0.6825663149356842,0.279025062918663,0.5187176167964935
tile_0025,"The image shows a mix of land cover types, including buildings, houses, trees, and a road.",0.7058489322662354,0.7327541708946228,0.4990878701210022,0.5908814072608948
tile_0026,"The image shows a mix of land cover types, including buildings, houses, trees, and a road.",0.7358014583587646,0.7630216330289841,0.49078837037086487,0.5811651051044464
tile_0027,"The image shows a mix of land cover types, including buildings, trees, and a road.",0.7027121633291245,0.7194052636623383,0.4755609482526779,0.4519031196832657
tile_0028,"The image shows a mix of land cover types, including buildings, houses, trees, and a road.",0.7049280405044556,0.747523307800293,0.43334443122148514,0.5383338779211044
tile_0029,"The image shows a mix of land cover types, including buildings, trees, and a road.",0.44911574572324753,0.7506397366523743,0.5309959128499031,0.5238822847604752
tile_0030,"The image shows a mix of land cover types, including trees, fields, and a road.",0.6991810351610184,0.7441547513008118,0.5797494202852249,0.6647884845733643
tile_0031,"The image shows a mix of land cover types, including a bridge, buildings, trees, and a road.",0.678742378950119,0.7209651917219162,0.41933633387088776,0.5372148379683495
tile_0032,"The image shows a mix of land cover types, including buildings, trees, and a road.",0.6878252327442169,0.6826428323984146,0.59458427131176,0.44378168880939484
tile_0033,"The image shows a mix of land cover types, including buildings, trees, and a road.",0.7134665548801422,0.6642520427703857,0.42866725474596024,0.45977823436260223
tile_0034,"The image shows a mix of land cover types, including trees, buildings, and a road.",0.6161630153656006,0.6829997897148132,0.5114268884062767,0.49933720380067825
tile_0035,"The image shows a mix of land cover types, including trees, buildings, and a road.",0.5209799855947495,0.7319691032171249,0.4584529623389244,0.5021127313375473
tile_0036,"The image shows a mix of land cover types, including trees, buildings, and a road.",0.6889843940734863,0.7540082931518555,0.49596231430768967,0.5447272956371307
tile_0037,"The image shows a mix of land cover types, including trees, a road, and a bridge.",0.6458939611911774,0.7053555548191071,0.5080085247755051,0.5568251758813858
tile_0038,"The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and a building.",0.6697430461645126,0.7673855125904083,0.5350670218467712,0.6064931303262711
tile_0039,"The image shows a mix of land cover types, including trees, buildings, and a road.",0.6860584020614624,0.6493973731994629,0.5171678215265274,0.36632396280765533
tile_0040,"The image shows a mix of land cover types, including trees, fields, and a bridge.",0.6304599344730377,0.7746564596891403,0.38405608385801315,0.6476986408233643
tile_0041,"The image shows a mix of land cover types, including trees, fields, and a road.",0.6713905185461044,0.7713222503662109,0.5893668904900551,0.6262725591659546
tile_0042,"The image shows a mix of land cover types, including trees, buildings, and a road.",0.6639398634433746,0.7381510734558105,0.5897237360477448,0.6720925122499466
tile_0043,"The image shows a mix of land cover types, including buildings, houses, trees, and a road.",0.7112593203783035,0.7081927359104156,0.5259545519948006,0.6137402728199959
tile_0044,"The image shows a mix of land cover types, including buildings, houses, trees, and a road.",0.7285112887620926,0.7313075661659241,0.5433923006057739,0.5841477960348129
tile_0045,"The image shows a mix of land cover types, including trees, buildings, and a bridge.",0.7094809412956238,0.7156182825565338,0.5397123098373413,0.5927889794111252
tile_0046,"The image shows a mix of land cover types, including buildings, houses, trees, and a road.",0.7560215145349503,0.7648350298404694,0.4847007244825363,0.5392706766724586
tile_0047,"The image shows a mix of land cover types, including buildings, houses, trees, and a road.",0.7337848842144012,0.7916317880153656,0.417841337621212,0.5015303194522858
tile_0048,"The image shows a mix of land cover types, including buildings, trees, and a road.",0.7340341806411743,0.7461728900671005,0.4849199950695038,0.4416016489267349
tile_0049,"The image shows a mix of land cover types, including buildings, trees, and a road.",0.7561735808849335,0.6936036050319672,0.43135974556207657,0.479373037815094
tile_0050,"The image shows a mix of land cover types, including buildings, trees, and a road.",0.7222212105989456,0.6748844683170319,0.5904082581400871,0.46477969735860825
tile_0051,"The image shows a mix of land cover types, including trees, buildings, and a road.",0.6982941180467606,0.7065334916114807,0.6021912395954132,0.568615235388279
tile_0052,"The image shows a mix of land cover types, including buildings, trees, and a road.",0.6081033870577812,0.7088941335678101,0.5847008153796196,0.5161711201071739
tile_0053,"The image shows a mix of land cover types, including a bridge, buildings, trees, and a road.",0.6112202629446983,0.7145075500011444,0.3510863706469536,0.5146342888474464
tile_0054,"The image shows a mix of land cover types, including trees, a road, and a large body of water.",0.598190613090992,0.6924129277467728,0.57975634932518,0.6596258282661438
tile_0055,"The image shows a mix of land cover types, including trees, a bridge, and a road.",0.6184384226799011,0.7233230024576187,0.44527027755975723,0.6038513779640198
tile_0056,"The image shows a mix of land cover types, including trees, a road, and a building.",0.6541353464126587,0.7243862748146057,0.5580802261829376,0.4173322021961212
tile_0057,"The image shows a mix of land cover types, including trees, a dam, and a road.",0.691278725862503,0.713513046503067,0.5450538545846939,0.5824179202318192
tile_0058,"The image shows a mix of land cover types, including a bridge, buildings, trees, and a road.",0.6821022182703018,0.7446965575218201,0.45532047748565674,0.6222882494330406
tile_0059,"The image shows a mix of land cover types, including trees, a road, and a field.",0.6038768589496613,0.7421259582042694,0.5344180762767792,0.6774675846099854
tile_0060,"The image shows a mix of land cover types, including trees, fields, and a roundabout.",0.6876192986965179,0.743446871638298,0.5058451741933823,0.7114198058843613
tile_0061,"The image shows a mix of land cover types, including trees, buildings, and a road.",0.7095296680927277,0.7516445219516754,0.5135774612426758,0.5084030330181122
tile_0062,"The image shows a mix of land cover types, including buildings, houses, trees, and a road.",0.7439114898443222,0.722617506980896,0.45097991824150085,0.6092235445976257
tile_0063,"The image shows a mix of land cover types, including buildings, houses, trees, and a soccer ball field.",0.6405135989189148,0.728907436132431,0.3992706537246704,0.5931231752038002
tile_0064,"The image shows a mix of land cover types, including buildings, houses, trees, and a road.",0.7305412739515305,0.7610651850700378,0.46073567122220993,0.5714381486177444
tile_0065,"The image shows a mix of land cover types, including buildings, houses, trees, and a road.",0.6991570442914963,0.7475464791059494,0.4566412419080734,0.5749240145087242
tile_0066,"The image shows a mix of land cover types, including buildings, houses, trees, and a road.",0.7298827171325684,0.7349132001399994,0.4578382521867752,0.5039285868406296
tile_0067,"The image shows a mix of land cover types, including buildings, trees, and a road.",0.7069434225559235,0.7184605300426483,0.5578236654400826,0.42884528636932373
tile_0068,"The image shows a mix of land cover types, including buildings, trees, and a road.",0.639675110578537,0.6960108131170273,0.505361445248127,0.42082928121089935
tile_0069,"The image shows a mix of land cover types, including buildings, trees, and a road.",0.7197806984186172,0.693136528134346,0.513327494263649,0.5076873302459717
tile_0070,"The image shows a mix of land cover types, including a baseball field, a building, a ground track field, and a soccer ball field.",0.6644420325756073,0.6821025907993317,0.23355871438980103,0.35999517887830734
tile_0071,"The image shows a mix of land cover types, including trees, buildings, and a bridge.",0.7284637540578842,0.7316051423549652,0.46302802860736847,0.4763193428516388
tile_0072,"The image shows a mix of land cover types, including trees, buildings, and a road.",0.7122502475976944,0.7266061007976532,0.5583130940794945,0.41359953582286835
tile_0073,"The image shows a mix of land cover types, including trees, a road, and a building.",0.701950415968895,0.681130439043045,0.5383280664682388,0.35184115171432495
tile_0074,"The image shows a mix of land cover types, including trees, a road, and a building.",0.723450630903244,0.7386977970600128,0.597526878118515,0.7373961806297302
tile_0075,"The image shows a mix of land cover types, including trees, buildings, and a road.",0.6685705482959747,0.6479007750749588,0.5099375545978546,0.5244977027177811
tile_0076,"The image shows a mix of land cover types, including trees, a building, and a road.",0.7037921249866486,0.7143613696098328,0.5985701084136963,0.6530654430389404
tile_0077,"The image shows a mix of land cover types, including trees, a bridge, and a road.",0.5534321442246437,0.7633432745933533,0.5163755267858505,0.7074621319770813
tile_0078,"The image shows a mix of land cover types, including trees, buildings, and a road.",0.6715781986713409,0.7165493816137314,0.5491966381669044,0.5241066217422485
tile_0079,"The image shows a mix of land cover types, including buildings, houses, trees, and a soccer ball field.",0.6865634024143219,0.7713647186756134,0.5099800229072571,0.6351280957460403
tile_0080,"The image shows a mix of land cover types, including buildings, houses, trees, and a road.",0.7361114770174026,0.779993087053299,0.5134695768356323,0.6092539802193642
tile_0081,"The image shows a mix of land cover types, including buildings, houses, trees, and a soccer field.",0.740339607000351,0.7772349566221237,0.43340492993593216,0.6304450333118439
tile_0082,"The image shows a mix of land cover types, including buildings, houses, trees, and a road.",0.7250899821519852,0.7647441327571869,0.46723201870918274,0.5791043862700462
tile_0083,"The image shows a mix of land cover types, including buildings, trees, and a road.",0.7711883634328842,0.7496107369661331,0.4505728930234909,0.43534956872463226
tile_0084,"The image shows a mix of land cover types, including trees, buildings, and a soccer ball field.",0.6876549869775772,0.7714337110519409,0.48715848475694656,0.5348183214664459
tile_0085,"The image shows a mix of land cover types, including trees, buildings, and a road.",0.6774221360683441,0.7038977742195129,0.5689575523138046,0.5707386881113052
tile_0086,"The image shows a mix of land cover types, including trees, buildings, and a golf field.",0.7020062953233719,0.7279513031244278,0.48094063997268677,0.5531242862343788
tile_0087,"The image shows a mix of land cover types, including buildings, trees, and a road.",0.6870384514331818,0.665879100561142,0.4388993978500366,0.45743130147457123
tile_0088,"The image shows a mix of land cover types, including buildings, houses, trees, and a road.",0.6969813257455826,0.7159982621669769,0.5010142922401428,0.455315038561821
tile_0089,"The image shows a mix of land cover types, including trees, buildings, and a road.",0.7050815224647522,0.7226338982582092,0.45576058328151703,0.5315615236759186
tile_0090,"The image shows a mix of land cover types, including trees, buildings, and a road.",0.6479558348655701,0.7223043590784073,0.545688085258007,0.528516061604023
tile_0091,"The image shows a mix of land cover types, including trees, a golf field, and a road.",0.6821088492870331,0.7389678061008453,0.5069666355848312,0.807996392250061
tile_0092,"The image shows a mix of land cover types, including trees, a golf field, and a road.",0.6207156926393509,0.6962066143751144,0.5559849739074707,0.5482437089085579
tile_0093,"The image shows a mix of land cover types, including trees, a road, and a building.",0.5796686932444572,0.6636369228363037,0.5783483013510704,0.6178867816925049
tile_0094,"The image shows a mix of land cover types, including trees, buildings, and a road.",0.648261159658432,0.702769085764885,0.594346784055233,0.5977571755647659
tile_0095,"The image shows a mix of land cover types, including trees, fields, and a building.",0.7415895164012909,0.7562904059886932,0.6005145609378815,0.7135003805160522
tile_0096,"The image shows a mix of land cover types, including trees, buildings, and a road.",0.7188206911087036,0.6583608686923981,0.4905587434768677,0.5292968451976776
tile_0097,"The image shows a mix of land cover types, including trees, buildings, and a road.",0.6634984165430069,0.7071547210216522,0.5047474801540375,0.5394677072763443
tile_0098,"The image shows a mix of land cover types, including buildings, houses, trees, and a road.",0.7281643152236938,0.7749581336975098,0.478995218873024,0.5766899883747101
tile_0099,"The image shows a mix of land cover types, including buildings, trees, and a train station.",0.7112306356430054,0.767161101102829,0.3536580875515938,0.4702688008546829
tile_0100,"The image shows a mix of land cover types, including buildings, houses, trees, and a soccer ball field.",0.7062045484781265,0.7739187777042389,0.4039771109819412,0.6594681739807129
tile_0101,"The image shows a mix of land cover types, including buildings, trees, and a road.",0.676945224404335,0.677914097905159,0.5402909591794014,0.6553108990192413
tile_0102,"The image shows a mix of land cover types, including buildings, trees, and a road.",0.7043062150478363,0.7569276541471481,0.46008169651031494,0.5715521797537804
