tile_id,classe,generic_clip_lr,generic_clip_sr,remote_clip_lr,remote_clip_sr
tile_0000,cultivated vegetation,0.6073905900120735,0.6259144097566605,0.5711100250482559,0.573507696390152
tile_0001,cultivated vegetation,0.5890247225761414,0.585164949297905,0.6289172917604446,0.5310565233230591
tile_0002,water body,0.5909221991896629,0.6353116035461426,0.6973454356193542,0.7244585454463959
tile_0003,cultivated vegetation,0.6894994527101517,0.6442372500896454,0.5692803859710693,0.5805514007806778
tile_0004,cultivated vegetation,0.6180601567029953,0.58092400431633,0.5788808315992355,0.5526744574308395
tile_0005,field,0.6299761682748795,0.6084427237510681,0.6231870502233505,0.6211840733885765
tile_0006,cultivated vegetation,0.6519840657711029,0.6602118909358978,0.5829064175486565,0.715320035815239
tile_0007,field,0.5685852468013763,0.5977653339505196,0.6854501366615295,0.6867283582687378
tile_0008,urban area,0.7004598528146744,0.6233838945627213,0.6887452304363251,0.7519270479679108
tile_0009,field,0.5483856797218323,0.5904234200716019,0.586848109960556,0.6178249418735504
tile_0010,field,0.6022736430168152,0.5947066470980644,0.6209248304367065,0.6232453882694244
tile_0011,cultivated vegetation,0.6453428417444229,0.6247050315141678,0.6375343352556229,0.7551276683807373
tile_0012,cultivated vegetation,0.6084322184324265,0.6426110118627548,0.6318990141153336,0.7890987396240234
tile_0013,cultivated vegetation,0.6402445584535599,0.7134085893630981,0.6628361344337463,0.6936927884817123
tile_0014,cultivated vegetation,0.6230130791664124,0.7188528776168823,0.6596220284700394,0.6996237486600876
tile_0015,field,0.6001900881528854,0.6800109148025513,0.728703960776329,0.6325751543045044
tile_0016,cultivated vegetation,0.6330996751785278,0.6628045439720154,0.6197105720639229,0.6469777971506119
tile_0017,cultivated vegetation,0.6684254109859467,0.6837166845798492,0.6587070971727371,0.6732238084077835
tile_0018,cultivated vegetation,0.612434633076191,0.6543171405792236,0.6201091408729553,0.6810189038515091
tile_0019,cultivated vegetation,0.6568583846092224,0.6795872002840042,0.5954455584287643,0.6076042726635933
tile_0020,cultivated vegetation,0.6474552303552628,0.6649436056613922,0.6318492442369461,0.6243016570806503
tile_0021,cultivated vegetation,0.6227428093552589,0.6810721755027771,0.6315925717353821,0.6163689494132996
tile_0022,cultivated vegetation,0.6087998673319817,0.6109307333827019,0.6475934386253357,0.5367176979780197
tile_0023,field,0.579904168844223,0.6257349997758865,0.5944425240159035,0.614892765879631
tile_0024,cultivated vegetation,0.6151459366083145,0.5718973278999329,0.4627038538455963,0.5088132619857788
tile_0025,urban area,0.6917453557252884,0.6293555349111557,0.7464036345481873,0.6583966314792633
tile_0026,urban area,0.6868932396173477,0.6170988455414772,0.7220537960529327,0.6807857006788254
tile_0027,field,0.6019625440239906,0.5940654873847961,0.6441432982683182,0.6024100631475449
tile_0028,urban area,0.6814160943031311,0.7010079175233841,0.7111169397830963,0.6723793596029282
tile_0029,cultivated vegetation,0.5134043842554092,0.6287215650081635,0.6367563456296921,0.5980168282985687
tile_0030,cultivated vegetation,0.6684184819459915,0.6781572103500366,0.6688074022531509,0.714198425412178
tile_0031,cultivated vegetation,0.6396223604679108,0.6239992380142212,0.645168349146843,0.5636562034487724
tile_0032,cultivated vegetation,0.6572625786066055,0.5787353217601776,0.6722098588943481,0.5876590684056282
tile_0033,field,0.612839087843895,0.5843684822320938,0.6168176978826523,0.5792500823736191
tile_0034,cultivated vegetation,0.6204183399677277,0.6185343116521835,0.6256723403930664,0.5745594948530197
tile_0035,cultivated vegetation,0.5680555105209351,0.6239707767963409,0.5897180736064911,0.6207868456840515
tile_0036,forest,0.627935379743576,0.6185203045606613,0.7212669402360916,0.7033976912498474
tile_0037,cultivated vegetation,0.6225865334272385,0.5968702957034111,0.6476050615310669,0.5656901001930237
tile_0038,cultivated vegetation,0.5976463481783867,0.6841687858104706,0.602106899023056,0.676276832818985
tile_0039,cultivated vegetation,0.7074568420648575,0.5962227284908295,0.5873822420835495,0.5140611529350281
tile_0040,cultivated vegetation,0.6361554563045502,0.6455399841070175,0.5213905870914459,0.5769553780555725
tile_0041,field,0.5935544520616531,0.6768736988306046,0.6859947741031647,0.6784652173519135
tile_0042,field,0.5774173885583878,0.6994801759719849,0.666474848985672,0.7353749871253967
tile_0043,urban area,0.6876028329133987,0.6310661137104034,0.7531469315290451,0.690288320183754
tile_0044,urban area,0.7034043967723846,0.6428025662899017,0.7298412919044495,0.6992882490158081
tile_0045,forest,0.5376522243022919,0.46455658972263336,0.6296645104885101,0.6123729050159454
tile_0046,urban area,0.7200112193822861,0.6591580808162689,0.7223699986934662,0.72161465883255
tile_0047,urban area,0.7163956761360168,0.656203031539917,0.6850991398096085,0.7215726375579834
tile_0048,urban area,0.6778381764888763,0.6436271965503693,0.6666950881481171,0.5999761447310448
tile_0049,cultivated vegetation,0.651618018746376,0.5722697079181671,0.5668893456459045,0.5202844366431236
tile_0050,field,0.5690143629908562,0.6499996781349182,0.6741353124380112,0.6018431112170219
tile_0051,field,0.5704638734459877,0.6355800479650497,0.6667274981737137,0.610140860080719
tile_0052,cultivated vegetation,0.5528438463807106,0.6753479689359665,0.6671260297298431,0.661485567688942
tile_0053,cultivated vegetation,0.5591459572315216,0.6532183289527893,0.6121635437011719,0.6593997776508331
tile_0054,cultivated vegetation,0.5850613117218018,0.5868841707706451,0.6242536753416061,0.5425819009542465
tile_0055,cultivated vegetation,0.6690150499343872,0.649692639708519,0.5894511938095093,0.5770474299788475
tile_0056,cultivated vegetation,0.6539783626794815,0.6270699203014374,0.5897027254104614,0.5282703787088394
tile_0057,cultivated vegetation,0.6019985675811768,0.5659471452236176,0.5591394007205963,0.5793085694313049
tile_0058,cultivated vegetation,0.6635439395904541,0.6403457373380661,0.5553295463323593,0.5801844224333763
tile_0059,cultivated vegetation,0.6173597276210785,0.6931108981370926,0.6138509511947632,0.6610117852687836
tile_0060,field,0.6193944066762924,0.6540586054325104,0.6730656325817108,0.7014531642198563
tile_0061,field,0.5527771636843681,0.5753176659345627,0.6830029189586639,0.6421996653079987
tile_0062,urban area,0.6819790601730347,0.6180251017212868,0.6693406403064728,0.748223066329956
tile_0063,urban area,0.6332169473171234,0.6508313864469528,0.6634160876274109,0.7629524171352386
tile_0064,urban area,0.6697696447372437,0.6492207944393158,0.6867660582065582,0.7169722020626068
tile_0065,urban area,0.7003790140151978,0.6694617122411728,0.7285071909427643,0.7623258233070374
tile_0066,urban area,0.6983111798763275,0.6418062746524811,0.7268150150775909,0.6708426773548126
tile_0067,cultivated vegetation,0.5786750465631485,0.5680741369724274,0.6051389873027802,0.4542914777994156
tile_0068,field,0.575714074075222,0.6124871224164963,0.6356857717037201,0.5587504059076309
tile_0069,field,0.6303649395704269,0.6777159124612808,0.6544609367847443,0.6592421233654022
tile_0070,field,0.616823099553585,0.6119973957538605,0.5998845398426056,0.5829432606697083
tile_0071,cultivated vegetation,0.6574436277151108,0.6417752802371979,0.559651181101799,0.5193433165550232
tile_0072,field,0.5893361940979958,0.6007916480302811,0.6435757875442505,0.6124227494001389
tile_0073,field,0.6187345832586288,0.5699034407734871,0.6291346251964569,0.5575687065720558
tile_0074,field,0.6364522874355316,0.6627587974071503,0.6562067568302155,0.7468342781066895
tile_0075,field,0.6222288310527802,0.5967829748988152,0.5954436212778091,0.6093877926468849
tile_0076,cultivated vegetation,0.64496248960495,0.5973705649375916,0.6362596899271011,0.673697292804718
tile_0077,cultivated vegetation,0.5863151326775551,0.6721372902393341,0.6498800218105316,0.7227024435997009
tile_0078,forest,0.5711338296532631,0.581396222114563,0.7058744132518768,0.6491734832525253
tile_0079,urban area,0.6838607788085938,0.6299896538257599,0.709337592124939,0.705767422914505
tile_0080,urban area,0.697837769985199,0.6547218561172485,0.7332376390695572,0.7521980255842209
tile_0081,urban area,0.685887411236763,0.633872002363205,0.6947848200798035,0.7546917349100113
tile_0082,urban area,0.6967269629240036,0.6630264967679977,0.7008259743452072,0.7617488503456116
tile_0083,forest,0.6012152880430222,0.5569937825202942,0.6622529029846191,0.5801210179924965
tile_0084,forest,0.5758132413029671,0.5468255281448364,0.6830324977636337,0.5622543022036552
tile_0085,cultivated vegetation,0.5992787703871727,0.6128391996026039,0.5776119232177734,0.518178828060627
tile_0086,field,0.618903636932373,0.6832655519247055,0.630926787853241,0.6851073354482651
tile_0087,field,0.5651691555976868,0.5807227268815041,0.5868642777204514,0.5551328137516975
tile_0088,field,0.5344735831022263,0.5810818076133728,0.6009947508573532,0.5744018405675888
tile_0089,field,0.6069745495915413,0.6312015652656555,0.5762186646461487,0.6155841425061226
tile_0090,field,0.5787384510040283,0.6365592777729034,0.6493180990219116,0.6664358079433441
tile_0091,cultivated vegetation,0.624566450715065,0.5974345654249191,0.6659410893917084,0.7208980619907379
tile_0092,field,0.5923811346292496,0.6250879168510437,0.6797748059034348,0.6374122202396393
tile_0093,field,0.5336632579565048,0.6471044570207596,0.6817489117383957,0.7085797935724258
tile_0094,field,0.5847989767789841,0.6513398140668869,0.655018538236618,0.6661346554756165
tile_0095,cultivated vegetation,0.6506981700658798,0.6906504184007645,0.6604047119617462,0.743572935461998
tile_0096,cultivated vegetation,0.6358220428228378,0.5639174580574036,0.5893834680318832,0.517733208835125
tile_0097,field,0.58420829474926,0.5919738858938217,0.6608909368515015,0.6519083678722382
tile_0098,urban area,0.6888385117053986,0.6636877357959747,0.7126519083976746,0.7495787739753723
tile_0099,urban area,0.667906180024147,0.6071929261088371,0.6719133257865906,0.6708735227584839
tile_0100,urban area,0.6803186237812042,0.6289806962013245,0.6662635505199432,0.6974425911903381
tile_0101,bare ground,0.5656697973608971,0.5412247031927109,0.631556361913681,0.6645236909389496
tile_0102,urban area,0.6678757071495056,0.6636033952236176,0.6967581808567047,0.7064948976039886
tile_0103,field,0.6344617903232574,0.5627290904521942,0.6354556977748871,0.63776895403862
tile_0104,field,0.6107338517904282,0.5960946530103683,0.620812401175499,0.5948980897665024
tile_0105,field,0.6153727322816849,0.5696529895067215,0.5986044928431511,0.5373802036046982
tile_0106,field,0.6193001940846443,0.6210807710886002,0.5868865549564362,0.6086060404777527
tile_0107,field,0.5790795013308525,0.5792854726314545,0.5465942621231079,0.5676835402846336
tile_0108,field,0.6156343594193459,0.6758161634206772,0.6816346198320389,0.6801573187112808
tile_0109,field,0.5934010073542595,0.6172971054911613,0.6625144183635712,0.6971479952335358
tile_0110,forest,0.6114890053868294,0.6145980209112167,0.7320126891136169,0.6973204016685486
tile_0111,field,0.6260846555233002,0.6364630907773972,0.677211582660675,0.6480736285448074
tile_0112,field,0.545407235622406,0.6413187831640244,0.6701510399580002,0.6760887801647186
tile_0113,cultivated vegetation,0.6360295414924622,0.6611111760139465,0.6296662986278534,0.6572327017784119
tile_0114,cultivated vegetation,0.6090044602751732,0.5775588005781174,0.619058795273304,0.6234456598758698
tile_0115,field,0.5755194276571274,0.6055346131324768,0.6586176156997681,0.6101018190383911
tile_0116,urban area,0.6863510608673096,0.690637081861496,0.7000754773616791,0.7017375528812408
tile_0117,urban area,0.6912484765052795,0.6244301795959473,0.7069098949432373,0.724695473909378
tile_0118,field,0.5596983432769775,0.568254292011261,0.6402371823787689,0.5957673862576485
tile_0119,forest,0.6173311546444893,0.5906429141759872,0.6736532598733902,0.6551141291856766
tile_0120,forest,0.607713907957077,0.5191370844841003,0.6724624335765839,0.6242179870605469
tile_0121,cultivated vegetation,0.6450031697750092,0.5582817271351814,0.622672475874424,0.5822362750768661
tile_0122,cultivated vegetation,0.7017861306667328,0.5879268050193787,0.655631348490715,0.6699961423873901
tile_0123,field,0.5988981574773788,0.5888801068067551,0.6146645918488503,0.6451570242643356
